Name,"Screen name","Twitter ID",Location,Biography,"Created date",Followers,Following,Tweets,Favorites,Website,"Time zone",Geo-enabled,Verified,Language,Protected,"Profile image URL"
egaliseur,egaliseur,"ID 1679194056",," ","Sat Aug 17 21:56:46 +0000 2013",14,65,0,622,,,Enabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1247552010678870017/o9Va4Cee_normal.jpg
@DeiLucrii,DeiLucrii88,"ID 1586379227435307011",," By reading this you have been blessed by the gods of profit, rejoice!","Sat Oct 29 15:27:48 +0000 2022",24,380,677,7280,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1586381452740104193/BLcS0Dmt_normal.jpg
Che,Cheaftertruth,"ID 1535363296278327296",," ","Fri Jun 10 20:48:44 +0000 2022",92,697,1686,9069,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1615028323796533249/XQPrEIzr_normal.jpg
"God's Drunkest, Most Hateful Angle 🙏",HateConnoisseur,"ID 1619704460560719872",," ","Sun Jan 29 14:31:01 +0000 2023",9,64,14,493,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1619708078965899264/-3hRtz8Q_normal.jpg
"Batzoring Vaanchig Enjoyer",SapoCanzionero,"ID 1597672059714342912",Steppe," high mountains, cold winds","Tue Nov 29 19:21:31 +0000 2022",22,240,193,8315,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1620939873975664640/1VKSYlW4_normal.jpg
"Golf Forum Poster",AtRoswell,"ID 1367736174484336641",," ","Fri Mar 05 07:18:24 +0000 2021",24,350,216,2274,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1511177367552729091/ZAcCc3ux_normal.jpg
Chards,mateus01_mateus,"ID 2440889071",," ∞/21M; Gender Cult Disrespecter","Sun Apr 13 02:21:21 +0000 2014",116,1171,1024,58336,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1610017816790421510/2juOjLca_normal.jpg
"The C.",The_Ceee,"ID 40623261",," Broke patron of the arts","Sun May 17 07:10:33 +0000 2009",70,282,5662,14760,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/753234809909022721/Yw1efvRT_normal.jpg
"Dom #YE24",CopeBlock,"ID 1589587032732475395",," ","Mon Nov 07 11:54:25 +0000 2022",74,514,67,9478,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1618279384779038722/X3VDt2Ql_normal.jpg
MIGG,Migueeel142,"ID 1170019337454964736",Asturias," 🇪🇸SEXO Y VIOLENCIA 🧙‍♂️","Fri Sep 06 17:02:15 +0000 2019",58,891,3398,39341,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1556372152902983681/mVPAETvt_normal.jpg
"Henry Smitherson",CarolingianReb,"ID 1613660766342680579",," Pewdiepie, on the bridge.","Thu Jan 12 22:15:03 +0000 2023",3,255,24,405,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1613660995376893954/QrdeawzH_normal.jpg
tibbar,tibbaroen,"ID 100390670","the b⿻g"," nullius in verba | eccl 7:10 | eccl 9:11 | whatever exists without my knowledge exists without my consent | https://t.co/A6iRAdlIa1 | 幽※","Wed Dec 30 03:23:11 +0000 2009",372,3574,2707,46585,http://om-dat-de-werelt-is-soe-ongetru.com,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/947225751044030464/j9Ygev7I_normal.jpg
t0rment,1917T0rment,"ID 1434641877337362434",," ","Sun Sep 05 22:17:53 +0000 2021",146,820,20,7524,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1434641966365564928/Ro4X8jm8_normal.png
"Kaiser Marko",Sky__Watcher__,"ID 1029689485695623168","United States"," ","Wed Aug 15 11:21:18 +0000 2018",42,395,316,9024,,,Disabled,"Not verified",,Protected,https://pbs.twimg.com/profile_images/1346946256837423104/BoS1JW4D_normal.jpg
"Dick Wayne",GreasyScoundrel,"ID 1510242923119628292",🇺🇸," Leader of the Boys for Peace and Love","Sat Apr 02 13:09:32 +0000 2022",143,222,1485,6328,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1621390709172346880/cSm4abGH_normal.jpg
𝐠(𝐱),ge0desics,"ID 1095403947743944704",😎," user of a webbed site","Tue Feb 12 19:27:07 +0000 2019",191,896,2513,49553,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1301327504427319298/vU3hsnQU_normal.jpg
Snedster,Snedster2,"ID 1426570471508676617",Sweden," ","Sat Aug 14 15:44:49 +0000 2021",27,399,1982,1144,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1465360363210297353/GUVYPfUM_normal.jpg
"Yeelong Musk 🇰🇵 🇷🇺 🇮🇷",Yeelong_Musk,"ID 1584491882536701953","Parody Account"," I am 1/2 brother Elon, born DPRK 🇰🇵,  posted to DPRK embassy in Iran 🇮🇷.  I ❤️ Weihan Zhang. follow https://t.co/UGXTVxKXQM","Mon Oct 24 10:29:53 +0000 2022",707,559,5196,5701,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1589789871660335104/zlSUbA4S_normal.jpg
"Kaptain Kirk 🇺🇸",TheKaptainKirk,"ID 247059411","The Desert"," U.S. Marine","Fri Feb 04 00:42:13 +0000 2011",258,1176,1155,135212,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1348864077091672064/FwR5VFiB_normal.jpg
"right mills",right_mills,"ID 832760818668183553","Kensington, Philadelphia"," ","Sat Feb 18 01:17:05 +0000 2017",72,1105,868,27321,,,Enabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1182847910280609792/hOmRyfWC_normal.jpg
HowlingMutant,Howlingmutant0,"ID 1269740568852279297",," Castle/freak","Sun Jun 07 21:18:53 +0000 2020",22716,1015,56519,228059,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1275694780937314304/8WCtNCTR_normal.jpg
Kabbala-Kasper,FlacheErdeReal,"ID 1552368210577707010"," 🇩🇪"," ger/eng | schizoid tweetz
東方Project⛩️ enjoyer","Wed Jul 27 19:00:24 +0000 2022",217,568,2044,9270,http://en.wikipedia.org/wiki/Cool_(aesthetic),,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1621574596293009409/vavrd2o4_normal.jpg
Sowilo,son_of_thule,"ID 1495610494538768385",," ","Mon Feb 21 04:05:29 +0000 2022",54,147,417,1979,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1495613017895038976/sFETQZc-_normal.jpg
Selffo,pippersierra1,"ID 1437933307774345224",," local Octopus","Wed Sep 15 00:16:42 +0000 2021",255,2995,7611,76359,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1531787815045980161/2e8aAgr5_normal.jpg
bro,SomeAmericanbro,"ID 786614512631713796",," ","Thu Oct 13 17:08:09 +0000 2016",0,534,2,40154,,,Disabled,"Not verified",,Protected,https://pbs.twimg.com/profile_images/1410732378138550272/8HF4zKqp_normal.jpg
"tojibrah 🇦🇶 🚀",TakingProphets,"ID 1088933120261394432","Behind you"," All views expressed on this account are my own and do reflect the absolute truth.","Fri Jan 25 22:54:22 +0000 2019",312,317,103,1113,,,Disabled,"Not verified",,Protected,https://pbs.twimg.com/profile_images/1600119307912024070/OqGxkeS8_normal.jpg
"Mark Oats",MarkOats911,"ID 1591602600713019392","United States"," Based","Sun Nov 13 01:24:06 +0000 2022",1,89,2,1,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1618092521824952320/Ey8yGUsS_normal.jpg
"JOURDYNNE ""DICE"" 3:16",MeatStomper,"ID 291484110",," EAST BENTON BADBOY COHOST OF #NACHOCAST W/ @MAINEVENTNACHOS","Mon May 02 03:04:47 +0000 2011",150,625,10886,9401,https://soundcloud.com/maineventnachos,,Enabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/743970249448521728/5xy4_-BO_normal.jpg
MANELGEMEO😈,sstuartlittle,"ID 1004176166","Lisbon, Portugal"," Double the bread double the head




@manelgemeo","Tue Dec 11 14:45:38 +0000 2012",68,171,784,2802,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1620080977446838273/2enyBgn1_normal.jpg
"Biz Niz",biez_s,"ID 1324123268144635905",," Transparent burner account; For collecting interesting content","Wed Nov 04 22:56:18 +0000 2020",61,771,455,61403,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1444325025092354052/MLvQbYG8_normal.jpg
hacrus,MarquisUrMum,"ID 923701047322927104","Société Congo Kisangani office"," 天高皇帝远

BTC 1ALVVTBvgnDtp4z2a7L3cuwBjMqfuGy2Kx

~hacrus-litrec","Fri Oct 27 00:01:06 +0000 2017",147,327,2038,10379,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1076143022654468097/QOi1Elgk_normal.jpg
"C Programming Language Groyper",CerealCrepe,"ID 1384858352774258689",," The Smiths fan. Fond of C (and C with classes).","Wed Apr 21 13:16:17 +0000 2021",342,220,3768,86847,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1602158120666546176/_yWEtBIT_normal.jpg
Jacques,JacquesVril,"ID 1496768741182427139",Hyperborea," ","Thu Feb 24 08:47:38 +0000 2022",20,218,427,3396,,,Disabled,"Not verified",,Protected,https://pbs.twimg.com/profile_images/1519048963877392387/fRuLLYlB_normal.jpg
Polemeo,Polemelo,"ID 1620062613936787457",," ","Mon Jan 30 14:13:35 +0000 2023",5,232,187,2265,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1620062897136091137/kAyVIOyC_normal.jpg
"Pepe's Revenge",PepeLeDancer,"ID 1558131269476749313",," World's foremost Creed respecter. 

Cuban blood, American Nationalist. 

Son of DancingPepe","Fri Aug 12 16:40:28 +0000 2022",247,238,2908,6771,,,Enabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1559345917697953793/cbQiqNko_normal.jpg
"Cunning Fox Co",Cunningfoxco,"ID 1545014799519580160",," Consulting firm focused on the harmony between employees and the employer.","Thu Jul 07 12:00:25 +0000 2022",169,245,863,74087,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1558092999304912898/kMDKXyx4_normal.jpg
"Great Satan Resident",TurninPointHell,"ID 1344863394357256193",," we’re gonna make it","Fri Jan 01 04:30:09 +0000 2021",67,163,1718,37223,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1615789787310342146/VVhHDXnn_normal.jpg
Mentzerstopguy,mentzerstopguy_,"ID 1619683258710589440",," ","Sun Jan 29 13:06:05 +0000 2023",8,336,25,455,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1619684020148736002/rzv31Ur4_normal.jpg
"Le Shitposteur",BronzeAgeSP,"ID 1100437534365155328","Earth "," I live again.","Tue Feb 26 16:48:48 +0000 2019",939,859,14565,45927,,,Disabled,"Not verified",,Protected,https://pbs.twimg.com/profile_images/1607800839338442754/LkH6wh9i_normal.jpg
LD,lib_dron,"ID 889511949943394304",Constantinople," ","Mon Jul 24 15:45:50 +0000 2017",65,275,2025,80719,,,Disabled,"Not verified",,Protected,https://pbs.twimg.com/profile_images/1558775484170883073/la0adUee_normal.jpg
Ridonkulous,Ridonkulous,"ID 15651986",," ","Tue Jul 29 21:44:57 +0000 2008",4,1417,0,49447,,,Disabled,"Not verified",,Protected,https://pbs.twimg.com/profile_images/1373769817610719232/QnOqjdg8_normal.jpg
"Kallisteios Chaoticat",kallos_chaos,"ID 724906968",WARP," Where we're going, we won't need eyes to see.
Diskordián, Futurista, Umělec, Warhammer 30k a 40k nerd, Moravský Nacionalista, Esoterik a hrdý bílý muž.","Mon Jul 30 00:25:29 +0000 2012",56,149,498,1639,https://www.instagram.com/aesthetica_chaotica/,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1613241586644574208/052ZRH6d_normal.jpg
"Cool A/C Bro",6mgChillZyn,"ID 1587643022090665984",Agartha," 🍺 🍗 🏈","Wed Nov 02 03:09:57 +0000 2022",17,156,138,304,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1614659797579612163/KlGwQYrv_normal.jpg
RealJohnnyK,RealJohnnyK1,"ID 1437022963723902977",," That's my purse; I don't know you!","Sun Sep 12 12:00:30 +0000 2021",72,643,660,6234,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1437023452813217799/8tdJvALe_normal.jpg
"Mike Hawk",realfakecel,"ID 1357905376260345863",," ","Sat Feb 06 04:14:34 +0000 2021",93,322,18,13716,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1583284448937795584/y8X1RK1R_normal.jpg
Velyx,Velyx000,"ID 1483038381693091841",Internet," Interessiere mich für frühes Leben
und hasse Saft","Mon Jan 17 11:28:19 +0000 2022",244,1249,1800,11116,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1599047853032329216/Wj338Kpg_normal.jpg
CriticalOcean,fnarheavy,"ID 1531940615973396495","Texas, USA"," Driver","Wed Jun 01 10:08:10 +0000 2022",132,382,527,11089,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1609055504415727616/wuqAVt9R_normal.jpg
Atlantic,jutland1234,"ID 1562119596928294912",," Greek in the American empire","Tue Aug 23 16:48:38 +0000 2022",41,227,610,9649,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1608562855338541059/wEgWSOVb_normal.jpg
TempleOS_user1,_carneasadataco,"ID 1460485599220191232","Jelqin, TX"," Beers, buttholes, burritos.","Tue Nov 16 05:51:33 +0000 2021",4,206,118,107,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1516236629178003463/dnw34qYC_normal.jpg
"Thing Enjoyer",Frogposting,"ID 811672356288626688",," ","Wed Dec 21 20:39:04 +0000 2016",19,583,552,481,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1496091093200510977/jfu7heXl_normal.jpg
"Dr Dash",patrnrecogniser,"ID 1492185096287408134",," کافر همه را به کیش خود پندارد","Fri Feb 11 17:13:53 +0000 2022",220,3002,1768,36163,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1492186158088036355/p2UNi6BI_normal.jpg
Duarte,1926outravezsff,"ID 1079466740873072640","Longe de Lixoboa"," ","Sun Dec 30 19:58:21 +0000 2018",163,249,5732,19113,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1480324432463900672/BLcTa-56_normal.jpg
YS,Yung_Sponge,"ID 2899368527",," ","Sun Nov 30 16:12:05 +0000 2014",155,459,7,72325,,,Enabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/864619245958684673/kG_RBnGs_normal.jpg
"Mushriks 🧃",The_Mushrix,"ID 1266309703",," Norway enjoyer 🇳🇴 Totally not racist 🧃Nordic supremacy 🏔⛷","Thu Mar 14 05:55:33 +0000 2013",65,442,743,14889,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1504107074476814352/yIzgPPVE_normal.jpg
"Wise Uncle Thorgil",ThorgilB,"ID 1604835639232430080",," Straight white male.
Pagan wizard. Meme magic.
No hate, no shame.
Almost entirely tongue-in-cheek.
Pronouns: sir/daddy/master
ᛏᛃ","Mon Dec 19 13:46:57 +0000 2022",188,416,1528,5820,,,Disabled,"Not verified",,Protected,https://pbs.twimg.com/profile_images/1610711948504580102/YTiFSaFl_normal.jpg
"L Grandey",LoganGrandey,"ID 24407882","The United States of America"," ","Sat Mar 14 18:29:22 +0000 2009",204,2643,7442,5221,,,Enabled,"Not verified",,Protected,https://pbs.twimg.com/profile_images/1328692110418210817/uQ2yvenx_normal.jpg
"Mr Dongtastic 🇬🇧🐸🇭🇰",MrDongtastic,"ID 1185213395307552769","Hell, MI"," #DogRight","Fri Oct 18 15:18:01 +0000 2019",136,1083,2818,181048,http://Gab.ai,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1185213998414942208/tC26yF5H_normal.jpg
"BUFF SLAVE TINDER CEO",WsuperU,"ID 1043935693947502598","Missoula, MT"," ","Sun Sep 23 18:50:39 +0000 2018",91,1097,4374,13841,,,Disabled,"Not verified",,Protected,https://pbs.twimg.com/profile_images/1297773835706683392/aExYcqlw_normal.jpg
McDabber,supersayiar,"ID 788372143688019968",," Ronald McDonald had a son and he dabbed","Tue Oct 18 13:32:21 +0000 2016",22,404,351,16341,,,Disabled,"Not verified",,Protected,https://pbs.twimg.com/profile_images/1193116523340206080/d4aiYuUI_normal.jpg
D.SFM,dahhroff,"ID 766020005750272001","Auckland Central, Auckland"," Shitcoins, NFTs & Sneakers 😇","Wed Aug 17 21:12:56 +0000 2016",404,1800,3308,36274,http://safemoon.net,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1579343027310821377/ZTOynLDD_normal.jpg
"Noble Gas Technician🌲",GasTechnician,"ID 1024333775004680192",," ","Tue Jul 31 16:39:37 +0000 2018",126,461,6595,12309,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1464643309754888203/brC-rf1U_normal.jpg
"Yannic 🇷🇸 (quantum hunter)🐀",insert_pls,"ID 1314615656978026496",," ","Fri Oct 09 17:16:31 +0000 2020",49,624,407,155530,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1599749953793966086/pnKTf50a_normal.jpg
Barbaro,arden_acer,"ID 911290612028264449","Sunny Isles Beach, FL"," 'Maybe this world is another planet's hell.'","Fri Sep 22 18:06:27 +0000 2017",20,959,3481,9876,,,Disabled,"Not verified",,Protected,https://pbs.twimg.com/profile_images/1013877154885570561/39-Y12UT_normal.jpg
"Kagami 🇮🇪",cunnyseur111,"ID 1531689397",Ireland," 🇮🇪 / bureaucrat    2232","Wed Jun 19 18:46:05 +0000 2013",128,734,1778,38434,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1356830847480066048/rT8-m8pw_normal.jpg
"Jon Abbott",abbotar,"ID 62847052","Columbus, OH"," Pittsburgh native, Buckeye bred. Attorney","Tue Aug 04 15:34:54 +0000 2009",703,2440,21088,40562,,,Enabled,"Not verified",,Protected,https://pbs.twimg.com/profile_images/1485385933033811972/1BWx3wiz_normal.jpg
Dontavious,Donthareelist,"ID 219814932",," ","Thu Nov 25 23:33:39 +0000 2010",95,1308,219,2741,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1610426387977871362/ZuutBnTO_normal.jpg
"dragon z",dope_dragon99,"ID 999376797035712512",," ","Wed May 23 19:49:30 +0000 2018",36,173,2,31,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1605166036453572613/9gpRC8KD_normal.jpg
"A Clueless Guy",Anonymouslurk13,"ID 1373304834699501570",," hmm buying the dip. price seems good
left tail iq 
I buy red candle 
I sell green candle","Sat Mar 20 16:06:11 +0000 2021",8,365,333,221,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1460562846383812612/l2mTRe-E_normal.jpg
"𝕵𝖆𝖈𝖐𝖘𝖔𝖓 𝕮𝖆𝖕𝖕𝖊𝖗𝖊 🇬🇧🇦🇺",jacksoncapper,"ID 74609380","Central Coast, Australia"," Father ⅋ Neophyte","Wed Sep 16 00:50:41 +0000 2009",433,1307,3134,48571,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1618863897485926405/Bsoi447R_normal.jpg
антитеррор,krjterror,"ID 1368608786928242696",Canada," so true","Sun Mar 07 17:05:46 +0000 2021",25,341,91,39267,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1594043617299120128/D2hvhfId_normal.jpg
ClasslessNeophyte,ClasslessNeophy,"ID 1358924793127444482",," Money making in the most brain damaged ways possible","Mon Feb 08 23:46:12 +0000 2021",28,328,1368,900,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1609363938818285568/u_Uc07vi_normal.jpg
🚬🤴🏻🥃,MDXCIX_,"ID 749339897224237056",," Faster. Stronger. Wiser. Smarter. More vicious. More lethal. My spirit will not subdue.⚡️⚡️","Sat Jul 02 20:32:08 +0000 2016",122,862,534,7914,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1336605393821327360/DC3zifHR_normal.jpg
